"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-22",,"2.01",,,"0.00",,"0.0","0.0",,"82","68",,,"   90","  170",,,,"8.9","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-23",,"2.01",,,"0.00",,"0.0","0.0",,"85","69",,,"  160","  180",,,,"8.9","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-24",,"2.01",,,"0.00",,"0.0","0.0",,"87","69",,,"   50","  230",,,,"8.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-25",,"3.58",,,"0.00",,"0.0","0.0",,"86","70",,,"  110","   60",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-26",,"4.70",,,"0.00",,"0.0","0.0",,"84","68",,,"  160","   80",,,,"10.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-27",,"3.80",,,"0.61",,"0.0","0.0",,"81","70",,,"  250","  270",,,,"12.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-28",,"6.26",,,"0.14",,"0.0","0.0",,"87","73",,,"  270","  320",,,,"14.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-29",,"4.47",,,"0.00",,"0.0","0.0",,"79","67",,,"   50","   60",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-30",,"3.58",,,"0.00",,"0.0","0.0",,"82","61",,,"  290","  260",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-31",,"4.70",,,"0.00",,"0.0","0.0",,"91","69",,,"  250","  240",,,,"14.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-01",,"4.92",,,"0.00",,"0.0","0.0",,"91","74",,,"  150","  260",,,,"12.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-02",,"2.68",,,"0.00",,"0.0","0.0",,"82","71",,,"  170","  180",,,,"8.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-03",,"6.71",,,"0.00",,"0.0","0.0",,"79","71",,,"  140","  110",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-04",,"3.80",,,"0.13",,"0.0","0.0",,"80","70",,,"  200","  180",,,,"10.1","19.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-05",,"3.80",,,"0.07",,"0.0","0.0",,"80","71",,,"  260","  230",,,,"12.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-06",,"2.46",,,"0.00",,"0.0","0.0",,"80","69",,,"  260","  240",,,,"8.9","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-07",,"2.91",,,"0.00",,"0.0","0.0",,"87","71",,,"  240","  240",,,,"10.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-08",,"4.47",,,"0.39",,"0.0","0.0",,"81","63",,,"  280","  280",,,,"17.9","34.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-09",,"3.13",,,"0.00",,"0.0","0.0",,"78","63",,,"  360","   20",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-10",,"5.14",,,"0.00",,"0.0","0.0",,"72","58",,,"  350","  330",,,,"14.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-11",,"2.91",,,"0.00",,"0.0","0.0",,"73","54",,,"  360","   20",,,,"8.9","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-12",,"3.13",,,"0.00",,"0.0","0.0",,"80","59",,,"  170","  180",,,,"8.9","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-13",,"2.46",,,"0.00",,"0.0","0.0",,"81","63",,,"  170","  150",,,,"8.9","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-14",,"3.80",,,"0.00",,"0.0","0.0",,"80","64",,,"  260","  260",,,,"10.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-15",,"4.47",,,"0.01",,"0.0","0.0",,"73","60",,,"  300","  300",,,,"13.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-16",,"2.01",,,"0.00",,"0.0","0.0",,"75","56",,,"  280","  270",,,,"8.9","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-17",,"2.91",,,"0.00",,"0.0","0.0",,"78","57",,,"  190",,,,,"8.1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-18",,"6.26",,,"1.54",,"0.0","0.0",,"75","67",,,"  250","  180",,,,"21.9","34.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-19",,"5.14",,,"0.00",,"0.0","0.0",,"70","57",,,"  300","  290",,,,"12.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-20",,"5.59",,,"0.00",,"0.0","0.0",,"69","54",,,"  150","  140",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-21",,"4.70",,,"0.00",,"0.0","0.0",,"75","60",,,"   80","  140",,,,"10.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-22",,"3.13",,,"0.22",,"0.0","0.0",,"76","60",,,"  160","  160",,,,"14.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-23",,"6.26",,,"0.00",,"0.0","0.0",,"68","55",,,"  300","  310",,,,"13.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-24",,"4.03",,,"0.00",,"0.0","0.0",,"67","53",,,"  280","  260",,,,"12.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-25",,"6.04",,,"0.00",,"0.0","0.0",,"72","54",,,"  260","  240",,,,"15.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-26",,"4.25",,,"0.01",,"0.0","0.0",,"77","63",,,"  230","  250",,,,"12.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-27",,"2.68",,,"0.06",,"0.0","0.0",,"75","63",,,"   60","  240",,,,"10.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-28",,"4.25",,,"1.96",,"0.0","0.0",,"69","60",,,"   60","  150",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-29",,"2.68",,,"0.00",,"0.0","0.0",,"65","57",,,"   20","  330",,,,"8.1","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-30",,"2.91",,,"0.00",,"0.0","0.0",,"68","55",,,"  290","  270",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-01",,"4.47",,,"0.00",,"0.0","0.0",,"70","52",,,"  280","  280",,,,"15.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-02",,"2.91",,,"0.38",,"0.0","0.0",,"69","62",,,"   60","   70",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-03",,"1.57",,,"0.00",,"0.0","0.0",,"73","63",,,"  110","   40",,,,"6.0","8.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-04",,"1.12",,,"0.00",,"0.0","0.0",,"74","66",,,"  100","  120",,,,"8.1","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-05",,"3.36",,,"0.00",,"0.0","0.0",,"78","61",,,"  250","  240",,,,"8.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-06",,"5.59",,,"0.00",,"0.0","0.0",,"77","54",,,"  310","  310",,,,"16.1","27.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-07",,"2.01",,,"0.19",,"0.0","0.0",,"54","46",,,"  290","  290",,,,"8.9","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-08",,"3.13",,,"0.00",,"0.0","0.0",,"55","44",,,"   50","  290",,,,"8.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-09",,"6.49",,,"0.03",,"0.0","0.0",,"58","50",,,"   70","   50",,,,"13.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-10",,"5.82",,,"0.25",,"0.0","0.0",,"66","53",,,"  280","  290",,,,"15.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-11",,"5.59",,,"0.00",,"0.0","0.0",,"59","47",,,"  280","  270",,,,"14.1","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-12",,"5.82",,,"0.00",,"0.0","0.0",,"56","42",,,"   10","  310",,,,"16.1","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-13",,"3.58",,,"0.00",,"0.0","0.0",,"53","38",,,"  240","  250",,,,"12.1","19.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-14",,"6.26",,,"0.00",,"0.0","0.0",,"70","53",,,"  240","  250",,,,"15.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-15",,"4.92",,,"0.20",,"0.0","0.0",,"71","59",,,"  230","  190",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-16",,"5.59",,,"0.00",,"0.0","0.0",,"59","48",,,"  310","  300",,,,"17.9","31.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-17",,"1.79",,,"0.00",,"0.0","0.0",,"61","44",,,"  250","  250",,,,"8.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-18",,"4.25",,,"0.00",,"0.0","0.0",,"65","50",,,"  160","  140",,,,"13.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-19",,"5.14",,,"0.89",,"0.0","0.0",,"66","61",,,"  170","  180",,,,"13.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-20",,"3.58",,,"0.00",,"0.0","0.0",,"69","54",,,"  280","  270",,,,"14.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-21",,"5.82",,,"0.00",,"0.0","0.0",,"65","49",,,"  270","  280",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-22",,"4.25",,,"0.00",,"0.0","0.0",,"66","49",,,"  280","  280",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-23",,"1.34",,,"0.03",,"0.0","0.0",,"65","54",,,"   70","   60",,,,"8.1","10.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-24",,"5.14",,,"0.00",,"0.0","0.0",,"59","56",,,"   60","   50",,,,"10.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-25",,"3.13",,,"0.00",,"0.0","0.0",,"62","55",,,"   80","   60",,,,"8.1","10.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-26",,"1.57",,,"0.00",,"0.0","0.0",,"65","57",,,"  140","  150",,,,"6.0","8.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-27",,"6.49",,,"0.00",,"0.0","0.0",,"65","59",,,"   70","   80",,,,"15.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-28",,"11.63",,,"0.00",,"0.0","0.0",,"59","55",,,"   50","   60",,,,"23.9","38.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-29",,"18.79",,,"0.67",,"0.0","0.0",,"62","52",,,"   50","   50",,,,"38.0","62.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-30",,"7.61",,,"0.27",,"0.0","0.0",,"54","47",,,"  160","  160",,,,"21.0","38.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-31",,"5.14",,,"0.01",,"0.0","0.0",,"50","44",,,"  240","  240",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-01",,"5.82",,,"0.00",,"0.0","0.0",,"51","43",,,"  260","  260",,,,"14.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-02",,"6.71",,,"0.00",,"0.0","0.0",,"53","42",,,"  290","  280",,,,"16.1","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-03",,"8.50",,,"0.00",,"0.0","0.0",,"51","40",,,"  300","  310",,,,"17.9","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-04",,"6.71",,,"0.00",,"0.0","0.0",,"51","39",,,"  290","  340",,,,"14.1","19.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-05",,"4.70",,,"0.00",,"0.0","0.0",,"45","35",,,"   60","  300",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-06",,"5.59",,,"0.00",,"0.0","0.0",,"42","31",,,"   40","   10",,,,"12.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-07",,"10.51",,,"1.12",,"4.3","0.0",,"41","31",,,"   20","   40",,,,"21.9","33.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-08",,"7.16",,,"0.06",,"0.4","4.0",,"48","32",,,"  300","  310",,,,"16.1","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-09",,"8.05",,,"0.00",,"0.0","0.0",,"53","36",,,"  300","  290",,,,"16.1","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-10",,"1.57",,,"0.00",,"0.0","0.0",,"55","42",,,"  290","   30",,,,"8.9","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-11",,"2.68",,,"0.00",,"0.0","0.0",,"64","50",,,"  160","  240",,,,"8.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-12",,"3.80",,,"0.00",,"0.0","0.0",,"66","48",,,"  180","  180",,,,"15.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-13",,"6.04",,,"0.09",,"0.0","0.0",,"62","40",,,"   50","  290",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-14",,"6.49",,,"0.00",,"0.0","0.0",,"47","37",,,"   60","   30",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-15",,"4.70",,,"0.00",,"0.0","0.0",,"45","35",,,"   80","   50",,,,"13.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-16",,"4.70",,,"0.00",,"0.0","0.0",,"46","38",,,"   30","   30",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-17",,"5.14",,,"0.00",,"0.0","0.0",,"51","39",,,"   30","   30",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-18",,"6.49",,,"0.00",,"0.0","0.0",,"49","38",,,"   60","   60",,,,"13.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-19",,"5.59",,,"0.00",,"0.0","0.0",,"47","37",,,"   60","   90",,,,"14.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-20",,"4.03",,,"0.00",,"0.0","0.0",,"51","40",,,"   40","   30",,,,"8.9","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-21",,"4.47",,,"0.00",,"0.0","0.0",,"53","40",,,"   70","   50",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-22",,"2.68",,,"0.00",,"0.0","0.0",,"54","41",,,"   70","   60",,,,"8.9","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-23",,"4.92",,,"0.01",,"0.0","0.0",,"56","43",,,"  250","  170",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-24",,"10.29",,,"0.00",,"0.0","0.0",,"50","35",,,"  290","  290",,,,"21.0","34.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-25",,"6.71",,,"0.00",,"0.0","0.0",,"40","33",,,"  240","  240",,,,"15.0","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-26",,"5.37",,,"0.00",,"0.0","0.0",,"48","36",,,"  280","  290",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-27",,"5.82",,,"0.53",,"0.0","0.0",,"42","34",,,"   20","   50",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-28",,"5.59",,,"0.00",,"0.0","0.0",,"41","34",,,"  280","  290",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-29",,"6.71",,,"0.00",,"0.0","0.0",,"43","34",,,"  240","  240",,,,"15.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-30",,"5.59",,,"0.00",,"0.0","0.0",,"46","38",,,"   70","   50",,,,"17.9","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-01",,"8.95",,,"0.00",,"0.0","0.0",,"41","36",,,"   70","   80",,,,"17.9","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-02",,"2.91",,,"0.04",,"0.0","0.0",,"52","41",,,"  230","  250",,,,"14.1","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-03",,"3.80",,,"0.00",,"0.0","0.0",,"60","49",,,"  310","  250",,,,"12.1","19.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-04",,"2.91",,,"0.07",,"0.0","0.0",,"62","47",,,"  180","  180",,,,"8.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-05",,"8.05",,,"0.00",,"0.0","0.0",,"58","35",,,"  310","  310",,,,"17.9","33.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-06",,"3.36",,,"0.00",,"0.0","0.0",,"40","29",,,"  310","  310",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-07",,"2.46",,,"0.14",,"0.0","0.0",,"46","35",,,"  250","  250",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-08",,"3.13",,,"0.36",,"0.0","0.0",,"50","44",,,"  250","  250",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-09",,"6.71",,,"0.18",,"0.0","0.0",,"50","42",,,"   10","   20",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-10",,"4.03",,,"0.03",,"0.0","0.0",,"59","44",,,"   60","   60",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-11",,"5.59",,,"0.06",,"0.0","0.0",,"58","41",,,"  300","  300",,,,"15.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-12",,"3.36",,,"0.00",,"0.0","0.0",,"43","36",,,"  280","  360",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-13",,"1.57",,,"0.00",,"0.0","0.0",,"46","36",,,"   50","   50",,,,"12.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-14",,"5.14",,,"0.00",,"0.0","0.0",,"48","37",,,"  260","  240",,,,"16.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-15",,"3.80",,,"0.00",,"0.0","0.0",,"47","38",,,"  100","  130",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-16",,"8.95",,,"0.40",,"0.0","0.0",,"47","42",,,"   70","   60",,,,"21.0","30.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-17",,"9.17",,,"0.29",,"0.0","0.0",,"43","40",,,"   70","   70",,,,"17.9","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-18",,"7.38",,,"0.51",,"0.0","0.0",,"54","43",,,"  290","  280",,,,"17.9","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-19",,"9.40",,,"0.00",,"0.0","0.0",,"47","39",,,"  310","  310",,,,"17.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-20",,"5.37",,,"0.02",,"0.0","0.0",,"47","35",,,"  110","  100",,,,"15.0","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-21",,"10.29",,,"0.70",,"0.0","0.0",,"56","36",,,"  150","  160",,,,"23.9","40.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-22",,"12.30",,,"0.00",,"0.0","0.0",,"38","36",,,"  290","  300",,,,"23.9","42.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-23",,"6.93",,,"0.00",,"0.0","0.0",,"42","35",,,"  290","  300",,,,"16.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-24",,"3.58",,,"0.07",,"0.0","0.0",,"40","33",,,"   60","  280",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-25",,"5.59",,,"0.06",,"0.0","0.0",,"41","32",,,"   50","  320",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-26",,"13.87",,,"0.99",,"0.4","0.0",,"39","28",,,"   70","   70",,,,"30.0","45.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-27",,"12.53",,,"0.62",,"0.0","0.0",,"39","30",,,"   70","   40",,,,"29.1","44.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-28",,"7.38",,,"0.00",,"0.0","0.0",,"37","30",,,"  310","  300",,,,"17.0","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-29",,"6.04",,,"0.26",,"0.0","0.0",,"34","30",,,"   60","  310",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-30",,"11.41",,,"0.00",,"0.0","0.0",,"34","28",,,"  310","  280",,,,"21.9","40.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12-31",,"7.61",,,"0.00",,"0.0","0.0",,"38","28",,,"  240","  270",,,,"15.0","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-01",,"6.93",,,"0.00",,"0.0","0.0",,"40","26",,,"  310","  300",,,,"15.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-02",,"5.82",,,"0.00",,"0.0","0.0",,"33","22",,,"  310","  340",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-03",,"4.47",,,"0.00",,"0.0","0.0",,"32","24",,,"  260","  260",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-04",,"8.05",,,"0.00",,"0.0","0.0",,"37","30",,,"  290","  250",,,,"17.9","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-05",,"6.71",,,"0.00",,"0.0","0.0",,"42","32",,,"  310","  310",,,,"17.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-06",,"6.71",,,"0.00",,"0.0","0.0",,"46","34",,,"  290","  270",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-07",,"5.37",,,"0.00",,"0.0","0.0",,"45","37",,,"  310","  310",,,,"16.1","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-08",,"6.49",,,"0.00",,"0.0","0.0",,"48","35",,,"  250","  260",,,,"17.0","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-09",,"4.03",,,"0.00",,"0.0","0.0",,"49","39",,,"  270","  250",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-10",,"6.71",,,"0.00",,"0.0","0.0",,"47","40",,,"  310","  290",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-11",,"4.47",,,"0.55",,"0.0","0.0",,"46","37",,,"  120","  180",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-12",,"3.80",,,"0.02",,"0.0","0.0",,"47","42",,,"  350","  350",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-13",,"2.68",,,"0.00",,"0.0","0.0",,"50","43",,,"  180","  170",,,,"12.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-14",,"4.92",,,"0.09",,"0.0","0.0",,"56","38",,,"  310","  320",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-15",,"6.93",,,"0.12",,"0.0","0.0",,"38","35",,,"   20","   60",,,,"13.0","19.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-16",,"4.92",,,"0.69",,"0.0","0.0",,"37","32",,,"  310","  310",,,,"16.1","27.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-17",,"5.59",,,"0.00",,"0.0","0.0",,"43","35",,,"  310","  280",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-18",,"6.71",,,"0.00",,"0.0","0.0",,"35","25",,,"  240","  240",,,,"14.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-19",,"9.84",,,"0.00",,"0.0","0.0",,"51","30",,,"  250","  260",,,,"19.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-20",,"10.96",,,"0.00",,"0.0","0.0",,"53","30",,,"  280","  280",,,,"23.0","36.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-21",,"5.14",,,"0.00",,"0.0","0.0",,"32","26",,,"  310","  320",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-22",,"10.51",,,"0.00",,"0.0","0.0",,"27","13",,,"  290","  290",,,,"19.9","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-23",,"7.83",,,"0.00",,"0.0","0.0",,"20","11",,,"  280","  280",,,,"17.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-24",,"8.50",,,"0.00",,"0.0","0.0",,"22","12",,,"  300","  320",,,,"19.9","31.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-25",,"6.71",,,"0.07",,"1.5","0.0",,"24","13",,,"  280","  290",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-26",,"6.71",,,"0.00",,"0.0","2.0",,"27","15",,,"  300","  290",,,,"17.0","27.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-27",,"5.82",,,"0.00",,"0.0","1.0",,"34","19",,,"  280","  290",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-28",,"4.70",,,"0.22",,"0.0","1.0",,"36","29",,,"  250","  250",,,,"13.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-29",,"4.47",,,"0.06",,"0.0","0.0",,"49","36",,,"  140",,,,,"10.1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-30",,"5.14",,,"0.04",,"0.0","0.0",,"59","39",,,"  170","  170",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01-31",,"12.30",,,"0.90",,"0.0","0.0",,"61","30",,,"  280","  290",,,,"25.9","44.1",,
